C20419	C20419	[C@H]1(COP(O[C@@]2(C(=O)O)C[C@H](O)[C@@H](NC(=O)C)[C@]([H])([C@H](NC(=O)C)[C@H](O)C)O2)(O)=O)O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1O
C20420	C20420	C(C/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C=C(\C)/CC/C=C(\C)/CC/C=C(/CC/C=C(\C)/C)\C
C20421	C20421	O(P(=O)(O)OC/C=C(\CC/C=C(\CC/C=C(\CC/C=C(\CC/C=C(\CC/C=C(\CC/C=C(\CC/C=C(\C)/CC/C=C(\C)/CC/C=C(/CC/C=C(\C)/C)\C)/C)/C)/C)/C)/C)/C)/C)P(=O)(O)O[C@H]1O[C@@H]([C@@H](NC(=O)C)[C@H](O)[C@H]1NC(=O)C)C
C20396	C20396	CP(=O)(O)O
C20422	C20422	O(P(=O)(O)C)[C@@H]1[C@H](O)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1
C20423	C20423	O(P(=O)(O)C)[C@@H]1[C@H](O)[C@H](O)[C@@H](COP(=O)(O)O)O1
C20424	C20424	O[C@H]1O[C@@H]([C@@H](NC(=O)C)[C@H](O)[C@@H]1NC(=O)C)C
C20427	C20427	O(P(=O)(O)OC/C=C(\CC/C=C(\CC/C=C(\CC/C=C(\CC/C=C(\CC/C=C(\CC/C=C(\CC/C=C(\C)/CC/C=C(\C)/CC/C=C(/CC/C=C(\C)/C)\C)/C)/C)/C)/C)/C)/C)/C)P(=O)(O)O[C@H]1O[C@@H]([C@@H](NC(=O)C)[C@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2NC(=O)C)[C@H]1NC(=O)C)C
C18195	C18195	C1C(C)(C)C(/C=C/C(/C)=C/C=C\C(\C)=C\C=O)=C(C)C[C@H]1O
C18196	C18196	C1C(C)(C)C(/C=C/C(/C)=C/C=C/C(/C)=C/C=O)=C(C)C[C@H]1O
C20430	C20430	[C@H]1(C)[C@H](C2C=CC(O)=CC=2)O[C@@H](C2C=CC(O)=CC=2)[C@H]1C
C20431	C20431	[C@H]1(C)[C@H](C2C=CC(O)=CC=2)O[C@@H](C2C=CC(O)=C(O)C=2)[C@H]1C
C20432	C20432	C(/C)(\C)=C/CC/C(/C)=C/CCC(C=C)(C)/C=C/[C@H](C)CC/C=C(\C)/CC/C=C(\C)/C
C20433	C20433	C(/C)(\C)=C/CC/C(/C)=C/CCC(C=C)(C)/C=C/[C@H](C)CC/C=C(\C)/CCC(C)C(=C)C
C20435	C20435	C(=C)(C)C(C)CC/C(/C)=C/CCC(C=C)(C)/C=C/[C@H](C)CC/C=C(\C)/CCC(C)C(=C)C
C20434	C20434	C(=C)(C)C(C)CC/C(/C)=C/CCC(C=C)(C)/C=C/[C@H](C)CC/C=C(\C)/CC/C=C(\C)/C
C20437	C20437	C12=C3C=CC=C1[C@@]1([H])[C@@H](O)[C@@H](CN(C)[C@]1([H])CC2=CN3)C
C20436	C20436	C12=C3C=CC=C1[C@@]1([H])[C@@H](OC(C)=O)[C@@H](CN(C)[C@]1([H])CC2=CN3)C
C20438	C20438	C12=C3C=CC=C1[C@@]1([H])[C@@H](OC(C)=O)[C@@H](CN(C)[C@]1([H])CC2=C(C(C)(C)C=C)N3)C
C20440	C20440	O1P(O[C@@H]2[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]12)(=O)O
C16675	C16675	C12C(CN)=CNC=1N=C(N)NC2=O
C20447	C20447	S(C(=O)C(=O)CCC(=O)O)CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C14279	C14279	C1=C(OC=C1)C=O
C20441	C20441	C1=C(OC=C1)CO
C11101	C11101	C1=C(C=O)OC(CO)=C1
C20443	C20443	C1=C(CO)OC(CO)=C1
C20453	C20453	C1=C(O)C2C(=O)C3C(O)=C(C(=O)CCCCC)C(O)=CC=3CC=2C=C1O
C20452	C20452	C1=C(O)C2C(=O)C3C(O)=C(C(=O)CCCCC)C(O)=CC=3C(=O)C=2C=C1O
C10646	C10646	C1=C(C[C@@H]2[C@H](CO)[C@H](OC2)C2C=C(C(=CC=2)O)OC)C=CC(O)=C1OC
C05366	C05366	[C@@]12([H])[C@@H](C3C=CC(O)=C(OC)C=3)OC[C@]1([H])[C@@H](C1C=CC(O)=C(OC)C=1)OC2
C18167	C18167	C1(OC)C=C(C[C@@H](CO)[C@H](CO)CC2C=CC(O)=C(OC)C=2)C=CC=1O
C20454	C20454	C1=C(C[C@H]2[C@@H](CO)[C@@H](OC2)C2C=C(C(=CC=2)O)OC)C=CC(O)=C1OC
C20455	C20455	[C@]12([H])[C@H](C3C=CC(O)=C(OC)C=3)OC[C@@]1([H])[C@H](C1C=CC(O)=C(OC)C=1)OC2
C20456	C20456	C1(OC)C=C(C[C@H](CO)[C@@H](CO)CC2C=CC(O)=C(OC)C=2)C=CC=1O
C09023	C09023	C12=C3C=CC=C1[C@@]1([H])C=C(CN(C)[C@]1([H])CC2=CN3)C
C20457	C20457	C12=C3C=CC=C1[C@@]1([H])C=C(C=[N+](C)[C@]1([H])CC2=CN3)C
C08612	C08612	C1(=[O+]C2=C(C(O)=CC(O)=C2)C=C1O[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)CO[C@H]1[C@H](O)[C@H]([C@H](O)[C@@H](CO)O1)O)C1=CC=C(O)C(O)=C1
C20460	C20460	C1(=[O+]C2=C(C(O)=CC(O)=C2)C=C1O[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)CO[C@H]1[C@H](O)[C@H]([C@H](O)[C@@H](COC(/C=C/C2C=CC(O)=CC=2)=O)O1)O)C1=CC=C(O)C(O)=C1
C08647	C08647	C1(=[O+]C2=C(C(O)=CC(O)=C2)C=C1O[C@H]1[C@H](O)[C@H]([C@@H](O)[C@@H](CO)O1)O)C1C=CC(O)=C(O)C=1
C09183	C09183	[C@]12([H])C(C)(C)CCC[C@]1(C)[C@@]([H])(CC[C@](O)(C)C=C)[C@@](CC2)(O)C
C20463	C20463	N1(C=NC2C=NC=NC1=2)[C@H]1C[C@@H]([C@@H](CO)O1)O
C20465	C20465	C1C(O)=CC=C(/C=C/COC(=O)C)C=1
C16930	C16930	C1C=C(CC=C)C=CC=1O
C10454	C10454	C1(OC)=CC(=CC=C1OC)CC=C
C10452	C10452	C1(CC=C)C=CC(OC)=CC=1
C20464	C20464	C1C=C(/C=C/C)C=CC=1O
C10428	C10428	C1(/C=C/C)C=CC(OC)=CC=1
C20466	C20466	O(P(=O)(O)OC[C@H](N)C(=O)O)C[C@H](COC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C)OC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C
C20468	C20468	[C@H]1(O[C@@H]2[C@H]([C@@H](O)[C@@H](CO)O[C@H]2OC2=CC3=C(C=C(C=C3O)O)[O+]=C2C2C=CC(O)=C(O)C=2)O)[C@H](O)[C@@H](O)[C@H](O)CO1
C20470	C20470	[C@H]1(CO)O[C@@H](OC(=O)C2C=CC(O)=C(OC)C=2)[C@H](O)[C@@H](O)[C@@H]1O
C20469	C20469	[C@H]1(CO)O[C@@H](OC2C=C(O)C3=C(C=2)[O+]=C(C2C=CC(O)=C(O)C=2)C(=C3)O[C@H]2[C@H](O)[C@H]([C@H](O)[C@@H](CO)O2)O)[C@H](O)[C@@H](O)[C@@H]1O
C04899	C04899	N1(C=NC2C(N)=NC=NC1=2)[C@H]1[C@H](OP(=O)(O)O)[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OC[C@@H]2[C@@H](O)[C@H]([C@H](N3[C@@H](O)CCC(C(=O)N)=C3)O2)O)O1)O
C20475	C20475	C1C[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](CC[C@@H](C)C5=CCC(C)=CC5)[C@@](O)(C)CC[C@@]4([H])[C@]3(C)CC[C@@]2([H])C(C)(C)C1
C20476	C20476	[C@@]12([H])CC(C)(C)C[C@]1([H])[C@@]1(C)CCC1=C(C)C2
C20477	C20477	[C@]123CCC[C@@]1(C)C=C(C)[C@]2(C)CC[C@H]3C
C20478	C20478	[C@]12([H])C(C[C@@]1([H])C(=C)CCC=C(C)CC2)(C)C |c:11|
C20479	C20479	C/C(/C)=C/CC[C@@](O)(C)[C@]1([H])CCC(C)=CC1
C20480	C20480	[C@@H]1(/C=C(/C)\C)CC[C@H]([C@]2(CCC(C)=C12)[H])C
C20481	C20481	[C@]12(C)CCCC(C)(C)[C@]1([H])CC[C@](O)(C)[C@@H]2C/C=C(/C)\C=C
C20413	C20413	S(C(=O)CC(=O)CC(=O)CC(=O)CCCCC)CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C20482	C20482	N1(C=NC2C(N)=NC=NC1=2)[C@H]1[C@H](O)[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OC[C@@H]2[C@@H](O)[C@H]([C@H](N3[C@H](O)CCC(C(=O)N)=C3)O2)O)O1)O
C20483	C20483	N1(C=NC2C(N)=NC=NC1=2)[C@H]1[C@H](OP(=O)(O)O)[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OC[C@@H]2[C@@H](O)[C@H]([C@H](N3[C@H](O)CCC(C(=O)N)=C3)O2)O)O1)O
C20484	C20484	C1C(C)(C)C(/C=C/C(/C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C2C(C)(C)CCCC=2C)=C(C)CC1
C20485	C20485	OC(=O)C(=O)C[C@H](O)C(=O)O
C20486	C20486	[C@@]1([H])(C=CC(C)=CC1)[C@H](C)CC/C=C(\C)/C
C20487	C20487	C1([C@H](N)CC(=O)O)C=CC=CC=1
C20488	C20488	C1([C@@H](N)CC(=O)O)C=CC=CC=1
C20489	C20489	[C@H]1(O[C@@H]2[C@H]([C@H](O)[C@@H](CO)O[C@H]2OC2=CC3=C(C=C(C=C3O)O)[O+]=C2C2C=CC(O)=CC=2)O)[C@H](O)[C@@H](O)[C@H](O)CO1
C20490	C20490	[C@H]1(O[C@@H]2[C@H]([C@H](O)[C@@H](CO)O[C@H]2OC2=CC3=C(C=C(C=C3O)O)[O+]=C2C2C=C(O)C(O)=CC=2)O)[C@H](O)[C@@H](O)[C@H](O)CO1
C20491	C20491	[C@H]1(O[C@@H]2[C@H]([C@H](O)[C@@H](CO)O[C@H]2OC2=CC3=C(C=C(C=C3O)O)[O+]=C2C2C=C(O)C(O)=C(O)C=2)O)[C@H](O)[C@@H](O)[C@H](O)CO1
C20492	C20492	[C@H]1(CO)O[C@@H](OC2=CC(O)=CC3=C2C=C(O[C@H]2[C@H](O[C@H]4[C@H](O)[C@@H](O)[C@H](O)CO4)[C@H]([C@H](O)[C@@H](CO)O2)O)C(=[O+]3)C2C=CC(O)=CC=2)[C@H](O)[C@@H](O)[C@@H]1O
C20493	C20493	[C@H]1(CO)O[C@@H](OC2=CC(O)=CC3=C2C=C(O[C@H]2[C@H](O[C@H]4[C@H](O)[C@@H](O)[C@H](O)CO4)[C@H]([C@H](O)[C@@H](CO)O2)O)C(=[O+]3)C2C=C(O)C(O)=CC=2)[C@H](O)[C@@H](O)[C@@H]1O
C20494	C20494	[C@H]1(CO)O[C@@H](OC2=CC(O)=CC3=C2C=C(O[C@H]2[C@H](O[C@H]4[C@H](O)[C@@H](O)[C@H](O)CO4)[C@H]([C@H](O)[C@@H](CO)O2)O)C(=[O+]3)C2C=C(O)C(O)=C(O)C=2)[C@H](O)[C@@H](O)[C@@H]1O
C20495	C20495	[C@H]1(CO)O[C@@H](OC2C=C(O)C3=C(C=2)[O+]=C(C2C=CC(O)=CC=2)C(=C3)O[C@H]2[C@H](O)[C@H]([C@H](O)[C@@H](CO)O2)O)[C@H](O)[C@@H](O)[C@@H]1O
C20496	C20496	[C@H]1(CO)O[C@@H](OC2C=C(O)C3=C(C=2)[O+]=C(C2C=C(O)C(O)=C(O)C=2)C(=C3)O[C@H]2[C@H](O)[C@H]([C@H](O)[C@@H](CO)O2)O)[C@H](O)[C@@H](O)[C@@H]1O
C20498	C20498	C(C/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@H]2[C@@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]3[C@H](O)[C@@H](O)[C@@H](NC(C)=O)[C@@H](C)O3)[C@@H](C(O)=O)O2)[C@@H](CO)O1)/C)/C)/C)/C)/C)/C)/C)/C)/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C
C20445	C20445	C12O[C@@]3([H])OCC[C@@]3([H])C=1C1=C(C(=O)C3=C(O)C=CC=C3O1)C(OC)=C2
C03944	C03944	C12O[C@@]3([H])OCC[C@@]3([H])C=1C1=C(C(=O)C3=C(OC)C=CC=C3O1)C(OC)=C2
C20499	C20499	C1=C(O)C2C(=O)C3C(O)=C([C@@H](O)CCCCC)C(O)=CC=3C(=O)C=2C=C1O
C20500	C20500	C1=C(O)C2C(=O)C3C(O)=C([C@@H](O)CCC[C@@H](O)C)C(O)=CC=3C(=O)C=2C=C1O
C20502	C20502	C1=C(O)C2C(=O)C3C(O)=C([C@@H](O)CCCC(=O)C)C(O)=CC=3C(=O)C=2C=C1O
C20501	C20501	C1=C(O)C2C(=O)C3C(O)=C([C@@H](O)CCC[C@H](O)C)C(O)=CC=3C(=O)C=2C=C1O
C20509	C20509	[C@H]1([C@H]([C@@H](C([C@H](O1)O[C@H]1[C@@H]([C@H]([C@H](N)C[C@@H]1N)O[C@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)N)O)CO)O)=O)O)O)CN
C20510	C20510	[C@@]12(C)CC[C@@]3([H])C(C)(C)[C@H](CC[C@]3(C)[C@@]1([H])C(=O)C=C1[C@]3([H])C[C@](CC[C@@]3(CC[C@@]21C)C)(CO)C)O
C20511	C20511	[C@@]12(C)CC[C@@]3([H])C(C)(C)[C@H](CC[C@]3(C)[C@@]1([H])C(=O)C=C1[C@]3([H])C[C@](CC[C@@]3(CC[C@@]21C)C)(C=O)C)O
C16753	C16753	C12=C(O[C@@]3([H])OCC[C@@]13[H])C=C(OC)C1C3CCC(=O)C=3C(=O)OC2=1
C20512	C20512	[C@H]1(CC2=C(C/C=C(/C)\C)NC3=CC=CC=C23)C(=O)N2CCC[C@@]2([H])C(=O)N1
C20513	C20513	[C@H]1(CC2=C(C/C=C(/C)\C)NC3=CC(O)=CC=C23)C(=O)N2CCC[C@@]2([H])C(=O)N1
C20514	C20514	[C@H]1(CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1
C20515	C20515	C1(CC(C)C)C(O)=[N+]([O-])C(CC(C)C)=C(O)[N+]=1[O-]
C20516	C20516	[C@H]1(CC2C=CC(O)=CC=2)C(=O)N[C@@H](CC2C=CC(O)=CC=2)C(=O)N1
C20517	C20517	[C@H]12CC3C=C(C4=C(O)C=CC(=C4)C[C@H](NC1=O)C(=O)N2)C(O)=CC=3
C20519	C20519	[C@H]1(CC2C=CC=CC=2)C(=O)N[C@@H](CC(C)C)C(=O)N1
C20521	C20521	C1(=C/C2C=CC=CC=2)\C(=O)N[C@@H](CC(C)C)C(=O)N\1
C20520	C20520	C1(=C/C2C=CC=CC=2)\C(=O)N/C(=C\C(C)C)/C(=O)N\1
C20522	C20522	C1NC=C(CCC(=O)O)N=1
C20518	C20518	P(=O)(O)(O)OC[C@H](COCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)OCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C
C20559	C20559	[C@H]1(C2C=CC(N)=CC=2)[C@H](O)[C@@H]([C@@H](COP(=O)(O)O)O1)O
C20560	C20560	C(CCCNCCCN)NC(=N)N
C20562	C20562	N1C(=O)C2N=C(CNC3C=CC(=CC=3)[C@H]3[C@H](O)[C@@H]([C@@H](COP(=O)(O)O)O3)O)CNC=2N=C1N
C20563	C20563	[C@H]1(CC2=CNC3=CC=CC=C23)C(=O)N2CCC[C@@]2([H])C(=O)N1
C20045	C20045	C12N3[C@@H](/C=C(\C)/C)OOC(C)(C)C[C@]1([H])N1C(=O)[C@]4([H])CCCN4C(=O)[C@]1(O)[C@@H](O)C=2C1=CC=C(OC)C=C31
C20564	C20564	C12N3[C@@H](/C=C(\C)/C)OOC(C)(C)C[C@]1([H])N1C(=O)[C@]4([H])CCCN4C(=O)[C@]1(O)[C@@H](OC/C=C(/C)\C)C=2C1=CC=C(OC)C=C31
C20565	C20565	C12N=CN=C(N)C=1N=CN2[C@H]1[C@H](O)[C@H]2[C@@H](COP(O[C@@H]3[C@@H](COP(=O)(O)O2)O[C@H]([C@@H]3O)N2C=NC3C(N)=NC=NC2=3)(=O)O)O1
C20567	C20567	C12C(=O)NC(N)=NC=1NCC([C@H](O)[C@@H]1OP(=O)(O)OC1)=N2
C20566	C20566	C12C(=O)NC(N)=NC=1NCC([C@H](O)[C@H](OP(O)(=O)O)CO)=N2
C20525	C20525	C12=CC=CC=C1NC=C2C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C
C20526	C20526	C12=CC=CC=C1NC=C2C/C=C(\C)/CC/C=C(\C)/CC[C@@H]1O[C@@]1(C)CC/C=C(\C)/C
C20527	C20527	C1C=C2C3C[C@]4([H])CC[C@@]5([H])[C@](C)(CC/C=C(/C)\C)[C@@]([H])(O)CC[C@]5(C)[C@@]4(C)C=3NC2=CC=1
C20529	C20529	C1C=C2C3C[C@]4([H])CC[C@@]5([H])[C@](C)(CC[C@H]6OC6(C)C)[C@](O)([H])CC[C@]5(C)[C@@]4(C)C=3NC2=CC=1
C20587	C20587	C1C=C2C3C[C@]4([H])CC[C@@]5([H])[C@]6(C=O)CC[C@@H](C(C)(C)O)O[C@@]6([H])CC[C@]5(C)[C@@]4(C)C=3NC2=CC=1
C20534	C20534	C1C=C2C3C[C@]4([H])CC[C@@]5([H])C6=CC[C@@H](C(C)(C)O)O[C@@]6([H])CC[C@]5(C)[C@@]4(C)C=3NC2=CC=1
C20535	C20535	C1C=C2C3C[C@]4([H])CC[C@@]5([H])C6=C[C@@H](O)[C@@H](C(C)(C)O)O[C@@]6([H])CC[C@]5(C)[C@@]4(C)C=3NC2=CC=1
C20531	C20531	C1C=C2C3C[C@]4([H])CC[C@@]5([H])C6=CC(=O)[C@@H](C(C)(C)O)O[C@@]6([H])CC[C@]5(C)[C@@]4(C)C=3NC2=CC=1
C13782	C13782	C1C=C2C3C[C@]4([H])CC[C@@]5(O)C6=CC(=O)[C@@H](C(C)(C)O)O[C@@]6([H])CC[C@]5(C)[C@@]4(C)C=3NC2=CC=1
C20553	C20553	C1C=C2C3C[C@]4([H])CC[C@@]5([H])C6=CC(=O)[C@H]7C(C)(C)O[C@@]6(O7)CC[C@]5(C)[C@@]4(C)C=3NC2=CC=1
C20554	C20554	C1C=C2C3C[C@]4([H])CC[C@@]5(O)C6=CC(=O)[C@H]7C(C)(C)O[C@@]6(O7)CC[C@]5(C)[C@@]4(C)C=3NC2=CC=1
C20555	C20555	C1C(C(C)(C)C=C)=C2C3C[C@]4([H])CC[C@@]5(O)C6=CC(=O)[C@H]7C(C)(C)O[C@@]6(O7)CC[C@]5(C)[C@@]4(C)C=3NC2=CC=1
C20542	C20542	C1C=C2C3C[C@]4([H])CC[C@@]5([H])[C@@]67O[C@@H]6[C@H](O)[C@@H](C(C)(C)O)O[C@@]7([H])CC[C@]5(C)[C@@]4(C)C=3NC2=CC=1
C20543	C20543	C1C=C2C3C[C@]4([H])CC[C@@]5(O)[C@@]67O[C@@H]6[C@H](O)[C@@H](C(C)(C)O)O[C@@]7([H])CC[C@]5(C)[C@@]4(C)C=3NC2=CC=1
C20550	C20550	C12C(=O)[C@@]3([H])C(C)(C)OC(C)(C)[C@]3([H])CC1=C1C3C[C@]4([H])CC[C@@]5(O)[C@@]67O[C@@H]6[C@H](O)[C@@H](C(C)(C)OC/C=C(\C)/C)O[C@@]7([H])CC[C@]5(C)[C@@]4(C)C=3NC1=CC=2
C20551	C20551	C12C(=O)[C@@]3([H])C(C)(C)OC(C)(C)[C@]3([H])CC1=C1C3C[C@]4([H])CC[C@@]5(O)[C@@]67O[C@@H]6[C@@H]6O[C@H](/C=C(\C)/C)OC(C)(C)[C@H]6O[C@@]7([H])CC[C@]5(C)[C@@]4(C)C=3NC1=CC=2
C20548	C20548	C12C(=O)[C@@]3([H])C(C)(C)OC(C)(C)[C@]3([H])CC1=C1C3C[C@]4([H])CC[C@@]5(O)[C@@]67O[C@@H]6[C@H](O)[C@@H](C(C)(C)O)O[C@@]7([H])CC[C@]5(C)[C@@]4(C)C=3NC1=CC=2
C20530	C20530	C1C=C2C3C[C@]4([H])CC[C@@]5([H])[C@]6(C)CC[C@@H](C(C)(C)O)O[C@@]6([H])CC[C@]5(C)[C@@]4(C)C=3NC2=CC=1
C20536	C20536	C1C=C2C3C[C@]4([H])CC[C@@]5([H])[C@]6(C)[C@H](O)C[C@@H](C(C)(C)O)O[C@@]6([H])CC[C@]5(C)[C@@]4(C)C=3NC2=CC=1
C20545	C20545	C1C=C2C3C[C@]4([H])CC[C@@]5(O)[C@@]67O[C@@H]6[C@H](O)[C@@H](C(C)(C)OC/C=C(\C)/C)O[C@@]7([H])CC[C@]5(C)[C@@]4(C)C=3NC2=CC=1
C20546	C20546	C1C=C2C3C[C@]4([H])CC[C@@]5(O)[C@@]67O[C@@H]6[C@@H]6O[C@H](/C=C(\C)/C)OC(C)(C)[C@H]6O[C@@]7([H])CC[C@]5(C)[C@@]4(C)C=3NC2=CC=1
C18799	C18799	C12=C(N=C(NC1=O)N)N[C@@H](C)[C@]([H])([C@@H](C)NC1=CC=C(C[C@H](O)[C@H](O)[C@H](O)CO[C@@H]3[C@H](O)[C@@H]([C@@H](COP(=O)(O)O[C@H](C(=O)N[C@H](C(=O)O)CCC(=O)O)CCC(=O)O)O3)O)C=C1)N2C
C20581	C20581	C(/C(=O)O)(=C/C(=O)O)\CCCC(=O)O
C20582	C20582	C(/C(=O)O)(=C/C(=O)O)\CCCCC(=O)O
C20506	C20506	C1=C(O)C2C(=O)C3C(O)=C([C@H](CCOC(=O)C)CO)C(O)=CC=3C(=O)C=2C=C1O
C20508	C20508	C1=C(O)C2C(=O)C3C(O)=C([C@H](CCO)CO)C(O)=CC=3C(=O)C=2C=C1O
C20505	C20505	C1=C(O)C2C(=O)C3C(O)=C4[C@H](CCOC(=O)C)[C@@H](O)OC4=CC=3C(=O)C=2C=C1O
C20507	C20507	C1=C(O)C2C(=O)C3C(O)=C4[C@H](CCO)[C@@H](O)OC4=CC=3C(=O)C=2C=C1O
C20575	C20575	C1=C(O)C2C(=O)C3C(O)=C4[C@]5([H])CCO[C@]5([H])OC4=CC=3C(=O)C=2C=C1O
C20444	C20444	C12O[C@@]3([H])OCC[C@@]3([H])C=1C1=C(C(=O)C3=C(O)C=CC=C3O1)C(O)=C2
C20589	C20589	O(P(=O)(O)O)C[C@@H](O)[C@@H](O)[C@H](O)[C@@H](N)C(=O)O
C20602	C20602	N1C[C@](C[C@H](N)C(=O)O)([H])NC1=N
C20603	C20603	N1C[C@]([C@H](O)[C@H](N)C(=O)O)([H])NC1=N
C20604	C20604	C12C3=CC=C(OC)C=C3NC=1[C@]([H])(/C=C(/C)\C)N1C(=O)[C@]3([H])CCCN3C(=O)[C@]1([H])C2
C20605	C20605	C12C3=CC=C(OC)C=C3NC=1[C@]([H])(/C=C(/C)\C)N1C(=O)[C@]3([H])CCCN3C(=O)[C@]1(O)[C@H]2O
C17367	C17367	N12C(C[C@]1([H])CC[C@H]2C(=O)O)=O
C06669	C06669	N12C(C[C@@]1([H])CC=C2C(=O)O)=O
C20607	C20607	C1(C2=CC=C(OC)C=C2NC=1C/C=C(/C)\C)C[C@@]1([H])C(=O)N2CCC[C@@]2([H])C(=O)N1
C20608	C20608	C[C@H](Cl)C(=O)O
C20609	C20609	C=C(Cl)C(=O)O
C20613	C20613	N1(C=NC2C(=O)NC(N)=NC1=2)[C@H]1[C@H](O)[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@@H](C)[C@@H](O)C[C@@H]2O)O1)O
C20612	C20612	N1(C=NC2C(=O)NC(N)=NC1=2)[C@H]1[C@H](O)[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@@H](C(=O)C[C@@H]2O)C)O1)O
C03072	C03072	C12CCC3(CCCC3C1CCC1C[C@@H](CCC21C)O)C
C01823	C01823	O([C@@H]1[C@@H]([C@@H](O)[C@H](O)[C@@H](CO)O1)N)[C@H]1[C@@H]([C@H]([C@H](N)C[C@@H]1N)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O)O
C20614	C20614	O([C@@H]1[C@@H]([C@@H](O)[C@H](O)[C@@H](CO)O1)O)[C@H]1[C@@H]([C@H]([C@H](N)C[C@@H]1N)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O)O
C20646	C20646	C1C=C([C@H](C)C(=O)C(=O)O)C=CC=1
C20617	C20617	C(C/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@H](NC(C)=O)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O2)[C@H](O)[C@@H](CO)O1)/C)/C)/C)/C)/C)/C)/C)/C)/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C
C20618	C20618	C(C/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O2)[C@@H](CO)O1)/C)/C)/C)/C)/C)/C)/C)/C)/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C
C20619	C20619	C(C/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@H](NC(C)=O)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)[C@H](O)[C@@H](CO)O1)/C)/C)/C)/C)/C)/C)/C)/C)/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C
C20620	C20620	C(C/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@H](NC(C)=O)[C@@H](O)[C@@H](O)[C@@H](CO)O1)/C)/C)/C)/C)/C)/C)/C)/C)/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C
