auto_transient	compound	isproduct	rclass	reaction	stoichn	stoichn_corr
False	C09663	True	True	R09788	1	1
False	C00013	True	False	R09788	1	1
False	C00448	False	True	R09789	1	1
False	C00001	False	False	R09789	1	1
False	C19893	True	True	R09789	1	1
False	C00013	True	False	R09789	1	1
False	C19894	False	True	R09790	1	1
False	C19795	True	True	R09790	1	1
False	C00001	True	False	R09790	1	1
False	C00019	False	True	R09791	1	1
False	C00509	False	True	R09791	1	1
False	C00021	True	True	R09791	1	1
False	C09833	True	True	R09791	1	1
False	C00019	False	True	R09792	1	1
False	C19896	False	True	R09792	1	1
False	C00021	True	True	R09792	1	1
False	C19895	True	True	R09792	1	1
False	C03428	False	True	R09793	1	1
False	C16144	True	True	R09793	1	1
False	C00013	True	False	R09793	1	1
False	C05942	False	True	R09794	1	1
False	C19907	True	True	R09794	1	1
False	C00011	True	False	R09794	1	1
False	C05942	False	True	R09795	1	1
False	C00001	False	False	R09795	1	1
False	C19907	True	True	R09795	1	1
False	C00288	True	False	R09795	1	1
False	C00256	False	True	R09796	1	1
False	C00546	True	True	R09796	1	1
False	C00001	True	False	R09796	1	1
False	C19909	False	True	R09797	1	1
False	C19910	True	True	R09797	1	1
False	C14695	False	True	R09798	1	1
False	C01847	False	True	R09798	1	1
False	C00007	False	False	R09798	1	1
False	C19911	True	True	R09798	1	1
False	C00048	True	True	R09798	1	1
False	C00061	True	True	R09798	1	1
False	C00001	True	False	R09798	1	1
False	C00533	False	False	R09799	1	1
False	C00014	False	False	R09799	1	1
False	C00126	False	False	R09799	3	3
False	C05361	True	False	R09799	1	1
False	C00001	True	False	R09799	1	1
False	C00125	True	False	R09799	3	3
False	C06231	False	True	R09800	1	1
False	C00001	False	False	R09800	1	1
False	C19929	True	True	R09800	1	1
False	C19929	False	True	R09801	1	1
False	C00001	False	False	R09801	1	1
False	C03283	True	True	R09801	1	1
False	C00033	True	True	R09801	1	1
False	C05903	False	True	R09802	1	1
False	C02199	False	True	R09802	1	1
False	C16911	True	True	R09802	1	1
False	C00015	True	True	R09802	1	1
False	C00389	False	True	R09803	1	1
False	C02199	False	True	R09803	1	1
False	C01750	True	True	R09803	1	1
False	C00015	True	True	R09803	1	1
False	C01750	False	True	R09804	1	1
False	C00029	False	True	R09804	1	1
False	C19796	True	True	R09804	1	1
False	C00015	True	True	R09804	1	1
False	C00441	False	True	R09805	1	1
False	C00003	False	True	R09805	1	1
False	C00001	False	False	R09805	1	1
False	C00049	True	True	R09805	1	1
False	C00004	True	True	R09805	1	1
False	C00080	True	False	R09805	1	1
False	C19931	False	True	R09806	1	1
False	C00006	False	True	R09806	1	1
False	C19932	True	True	R09806	1	1
False	C00005	True	True	R09806	1	1
False	C00080	True	False	R09806	1	1
False	C19933	False	True	R09807	1	1
False	C00007	False	True	R09807	1	1
False	C19934	True	True	R09807	1	1
False	C00027	True	True	R09807	1	1
False	C00533	False	True	R09808	1	1
False	C19935	False	False	R09808	1	1
False	C00887	True	True	R09808	1	1
False	C00697	True	False	R09808	1	1
False	C00533	False	True	R09809	1	1
False	C00014	False	False	R09809	1	1
False	C00887	True	True	R09809	1	1
False	C00001	True	False	R09809	1	1
False	C06427	False	True	R09810	1	1
False	C00007	False	False	R09810	1	1
False	C19936	True	True	R09810	1	1
False	C01595	False	True	R09811	1	1
False	C00007	False	False	R09811	1	1
False	C19937	True	True	R09811	1	1
False	C01841	False	True	R09812	1	1
False	C00138	False	False	R09812	2	2
False	C00080	False	False	R09812	2	2
False	C00007	False	False	R09812	1	1
False	C19938	True	True	R09812	1	1
False	C00139	True	False	R09812	2	2
False	C00001	True	False	R09812	1	1
False	C19938	False	True	R09813	1	1
False	C00138	False	False	R09813	2	2
False	C00080	False	False	R09813	2	2
False	C00007	False	False	R09813	1	1
False	C19939	True	True	R09813	1	1
False	C00139	True	False	R09813	2	2
False	C00001	True	False	R09813	2	2
False	C01841	False	True	R09814	1	1
False	C00138	False	False	R09814	4	4
False	C00080	False	False	R09814	4	4
False	C00007	False	False	R09814	2	2
False	C19939	True	True	R09814	1	1
False	C00139	True	False	R09814	4	4
False	C00001	True	False	R09814	3	3
False	C08616	False	True	R09815	1	1
False	C03024	False	False	R09815	1	1
False	C00007	False	False	R09815	1	1
False	C19942	True	True	R09815	1	1
False	C00001	True	False	R09815	1	1
False	C03161	True	False	R09815	1	1
False	C19942	False	True	R09816	1	1
False	C03024	False	False	R09816	1	1
False	C00007	False	False	R09816	1	1
False	C19943	True	True	R09816	1	1
False	C00001	True	False	R09816	2	2
False	C03161	True	False	R09816	1	1
False	C08616	False	True	R09817	1	1
False	C03024	False	False	R09817	2	2
False	C00007	False	False	R09817	2	2
False	C19943	True	True	R09817	1	1
False	C00001	True	False	R09817	3	3
False	C03161	True	False	R09817	2	2
False	C03203	False	True	R09818	1	1
False	C00005	False	True	R09818	1	1
False	C00080	False	False	R09818	1	1
False	C00007	False	False	R09818	1	1
False	C03012	True	True	R09818	1	1
False	C00006	True	True	R09818	1	1
False	C00001	True	False	R09818	1	1
False	C00011	True	False	R09818	1	1
False	C19944	False	True	R09819	1	1
False	C01847	False	True	R09819	1	1
False	C00007	False	False	R09819	1	1
False	C04793	True	True	R09819	1	1
False	C00061	True	True	R09819	1	1
False	C00001	True	False	R09819	1	1
False	C19946	False	True	R09820	1	1
False	C00006	False	True	R09820	1	1
False	C00001	False	False	R09820	1	1
False	C19945	True	True	R09820	1	1
False	C00005	True	True	R09820	1	1
False	C00080	True	False	R09820	1	1
False	C19947	False	True	R09821	1	1
False	C00019	False	True	R09821	2	2
False	C19948	True	True	R09821	1	1
False	C00021	True	True	R09821	2	2
False	C15682	False	True	R09822	1	1
False	C00019	False	True	R09822	1	1
False	C15681	True	True	R09822	1	1
False	C00021	True	True	R09822	1	1
False	C15681	False	True	R09823	1	1
False	C00019	False	True	R09823	1	1
False	C18846	True	True	R09823	1	1
False	C00021	True	True	R09823	1	1
False	C19947	False	True	R09824	1	1
False	C00026	False	True	R09824	1	1
False	C19960	True	True	R09824	1	1
False	C00025	True	True	R09824	1	1
False	C19961	False	True	R09825	1	1
False	C00026	False	True	R09825	1	1
False	C19823	True	True	R09825	1	1
False	C00025	True	True	R09825	1	1
False	C02075	False	True	R09826	1	1
False	C00001	False	False	R09826	1	1
False	C19962	True	True	R09826	1	1
False	C00162	True	True	R09826	1	1
False	C05981	False	True	R09827	1	1
False	C00001	False	False	R09827	1	1
False	C11554	True	True	R09827	1	1
False	C00009	True	False	R09827	1	1
False	C19836	False	True	R09828	1	1
False	C00001	False	False	R09828	1	1
False	C19963	True	True	R09828	1	1
False	C00013	True	False	R09828	1	1
False	C19836	False	True	R09829	1	1
False	C00001	False	False	R09829	1	1
False	C19964	True	True	R09829	1	1
False	C00013	True	False	R09829	1	1
False	C00082	False	True	R09830	1	1
False	C00001	False	False	R09830	1	1
False	C00003	False	True	R09830	1	1
False	C01179	True	True	R09830	1	1
False	C00014	True	False	R09830	1	1
False	C00004	True	True	R09830	1	1
False	C00080	True	False	R09830	1	1
False	C19965	False	True	R09831	1	1
False	C00001	False	False	R09831	1	1
False	C04053	True	True	R09831	1	1
False	C19966	True	True	R09831	1	1
False	C19967	False	True	R09832	1	1
False	C00001	False	False	R09832	1	1
False	C19968	True	True	R09832	1	1
False	C00013	True	False	R09832	1	1
False	C19969	False	True	R09833	1	1
False	C00001	False	False	R09833	1	1
False	C19970	True	True	R09833	1	1
False	C00013	True	False	R09833	1	1
False	C19971	False	True	R09834	1	1
False	C00001	False	False	R09834	1	1
False	C19972	True	True	R09834	1	1
False	C00015	True	True	R09834	1	1
False	C19973	False	True	R09835	1	1
False	C00001	False	False	R09835	1	1
False	C19974	True	True	R09835	1	1
False	C19975	False	True	R09836	1	1
False	C00001	False	False	R09836	1	1
False	C19946	True	True	R09836	1	1
False	C20062	False	True	R09837	1	1
False	C19975	True	True	R09837	1	1
False	C00582	False	True	R09838	1	1
False	C00007	False	False	R09838	1	1
False	C00005	False	True	R09838	1	1
False	C00080	False	False	R09838	1	1
False	C20062	True	True	R09838	1	1
False	C00001	True	False	R09838	1	1
False	C00006	True	True	R09838	1	1
False	C19945	False	True	R09839	1	1
False	C00010	False	True	R09839	1	1
False	C14144	True	True	R09839	1	1
False	C00024	True	True	R09839	1	1
False	C00582	False	True	R09840	1	1
False	C00001	False	False	R09840	1	1
False	C07086	True	True	R09840	1	1
False	C00010	True	True	R09840	1	1
False	C19972	False	True	R09841	1	1
False	C00074	False	False	R09841	1	1
False	C00001	False	False	R09841	1	1
False	C20082	True	True	R09841	1	1
False	C00009	True	False	R09841	1	1
False	C19961	False	True	R09842	1	1
False	C00024	False	True	R09842	1	1
False	C19971	True	True	R09842	1	1
False	C00010	True	True	R09842	1	1
False	C20082	False	True	R09843	1	1
False	C00063	False	False	R09843	1	1
False	C20083	True	True	R09843	1	1
False	C00013	True	False	R09843	1	1
False	C00448	False	True	R09844	1	1
False	C20119	False	True	R09844	1	1
False	C20120	True	True	R09844	1	1
False	C00013	True	False	R09844	1	1
False	C04506	False	True	R09846	1	1
False	C00132	False	True	R09846	1	1
False	C04748	True	True	R09846	1	1
False	C00001	True	False	R09846	1	1
False	C01126	False	True	R09849	1	1
False	C00063	False	True	R09849	1	1
False	C20121	True	True	R09849	1	1
False	C00112	True	True	R09849	1	1
False	C20121	False	False	R09850	1	1
False	C00063	False	True	R09850	1	1
False	C00448	True	False	R09850	1	1
False	C00112	True	True	R09850	1	1
False	C20135	False	True	R09853	1	1
False	C00169	False	False	R09853	1	1
False	C20136	True	True	R09853	1	1
False	C00009	True	False	R09853	1	1
False	C00019	False	True	R09856	1	1
False	C20138	False	True	R09856	1	1
False	C00021	True	True	R09856	1	1
False	C12045	True	True	R09856	1	1
False	C00029	False	True	R09857	1	1
False	C20138	False	True	R09857	1	1
False	C00015	True	True	R09857	1	1
False	C20139	True	True	R09857	1	1
False	C20139	False	True	R09858	1	1
False	C00169	False	False	R09858	1	1
False	C20140	True	True	R09858	1	1
False	C00009	True	False	R09858	1	1
False	C00599	False	True	R09859	1	1
False	C00138	False	False	R09859	2	2
False	C00080	False	False	R09859	2	2
False	C00007	False	False	R09859	1	1
False	C20143	True	True	R09859	1	1
False	C00139	True	False	R09859	2	2
False	C00001	True	False	R09859	1	1
False	C20144	False	True	R09860	1	1
False	C00138	False	False	R09860	2	2
False	C00080	False	False	R09860	2	2
False	C00007	False	False	R09860	1	1
False	C14909	True	True	R09860	1	1
False	C00139	True	False	R09860	2	2
False	C00001	True	False	R09860	1	1
False	C20145	False	True	R09861	1	1
False	C00007	False	False	R09861	1	1
False	C03024	False	False	R09861	1	1
False	C20146	True	True	R09861	1	1
False	C00001	True	False	R09861	1	1
False	C03161	True	False	R09861	1	1
False	C18225	False	True	R09862	1	1
False	C00007	False	False	R09862	1	1
False	C03024	False	False	R09862	1	1
False	C20147	True	True	R09862	1	1
False	C03161	True	False	R09862	1	1
False	C00001	True	False	R09862	1	1
False	C20147	False	True	R09863	1	1
False	C00007	False	False	R09863	1	1
False	C03024	False	False	R09863	1	1
False	C20148	True	True	R09863	1	1
False	C03161	True	False	R09863	1	1
False	C00001	True	False	R09863	2	2
False	C20148	False	True	R09864	1	1
False	C00007	False	False	R09864	1	1
False	C03024	False	False	R09864	1	1
False	C20149	True	True	R09864	1	1
False	C03161	True	False	R09864	1	1
False	C00001	True	False	R09864	1	1
False	C18225	False	True	R09865	1	1
False	C00007	False	False	R09865	3	3
False	C03024	False	False	R09865	3	3
False	C20149	True	True	R09865	1	1
False	C03161	True	False	R09865	3	3
False	C00001	True	False	R09865	4	4
False	C18226	False	True	R09866	1	1
False	C00007	False	False	R09866	1	1
False	C03024	False	False	R09866	1	1
False	C20150	True	True	R09866	1	1
False	C03161	True	False	R09866	1	1
False	C00001	True	False	R09866	1	1
False	C11898	False	True	R09867	1	1
False	C00007	False	False	R09867	1	1
False	C00005	False	True	R09867	1	1
False	C00080	False	False	R09867	1	1
False	C20151	True	True	R09867	1	1
False	C00006	True	True	R09867	1	1
False	C00001	True	False	R09867	1	1
False	C20152	False	True	R09868	1	1
False	C00007	False	False	R09868	1	1
False	C00005	False	True	R09868	1	1
False	C00080	False	False	R09868	1	1
False	C20153	True	True	R09868	1	1
False	C00006	True	True	R09868	1	1
False	C00001	True	False	R09868	1	1
False	C00019	False	True	R09870	1	1
False	C03582	False	True	R09870	1	1
False	C00021	True	True	R09870	1	1
False	C20154	True	True	R09870	1	1
False	C00019	False	True	R09871	1	1
False	C20154	False	True	R09871	1	1
False	C00021	True	True	R09871	1	1
False	C10287	True	True	R09871	1	1
False	C00019	False	True	R09872	2	2
False	C03582	False	True	R09872	1	1
False	C00021	True	True	R09872	2	2
False	C10287	True	True	R09872	1	1
False	C00024	False	True	R09873	1	1
False	C19947	False	True	R09873	1	1
False	C00010	True	True	R09873	1	1
False	C20156	True	True	R09873	1	1
False	C00353	False	True	R09874	1	1
False	C00001	False	False	R09874	1	1
False	C20158	True	True	R09874	1	1
False	C00013	True	False	R09874	1	1
False	C02166	False	True	R09875	1	1
False	C00001	False	False	R09875	1	1
False	C05951	True	True	R09875	1	1
False	C00025	True	True	R09875	1	1
False	C20155	False	True	R09876	1	1
False	C00001	False	False	R09876	1	1
False	C00366	True	True	R09876	1	1
False	C00014	True	False	R09876	1	1
False	C20176	False	True	R09877	1	1
False	C00001	False	False	R09877	1	1
False	C19968	True	True	R09877	1	1
False	C00009	True	False	R09877	1	1
False	C20190	False	True	R09879	1	1
False	C00001	False	False	R09879	1	1
False	C00002	True	True	R09879	2	2
False	C04058	False	True	R09880	1	1
False	C00001	False	False	R09880	1	1
False	C00002	True	True	R09880	1	1
False	C00008	True	False	R09880	1	1
False	C20190	False	True	R09881	1	1
False	C00001	False	False	R09881	1	1
False	C20198	True	False	R09881	1	1
False	C00020	True	True	R09881	1	1
False	C04058	False	True	R09882	1	1
False	C00001	False	False	R09882	1	1
False	C03483	True	False	R09882	1	1
False	C00020	True	True	R09882	1	1
False	C04844	False	True	R09883	1	1
False	C00001	False	False	R09883	1	1
False	C20199	True	True	R09883	1	1
False	C20240	True	True	R09883	1	1
False	C00280	False	True	R09884	1	1
False	C00028	False	False	R09884	1	1
False	C20144	True	True	R09884	1	1
False	C00030	True	False	R09884	1	1
False	C00448	False	True	R09886	1	1
False	C20159	True	True	R09886	1	1
False	C00013	True	False	R09886	1	1
False	C00448	False	True	R09887	1	1
False	C20161	True	True	R09887	1	1
False	C00013	True	False	R09887	1	1
False	C00448	False	True	R09888	1	1
False	C20162	True	True	R09888	1	1
False	C00013	True	False	R09888	1	1
False	C00448	False	True	R09889	1	1
False	C19973	True	True	R09889	1	1
False	C00013	True	False	R09889	1	1
False	C00448	False	True	R09890	1	1
False	C20163	True	True	R09890	1	1
False	C00013	True	False	R09890	1	1
False	C00448	False	True	R09891	1	1
False	C00001	False	False	R09891	1	1
False	C20172	True	True	R09891	1	1
False	C00013	True	False	R09891	1	1
False	C00448	False	True	R09892	1	1
False	C20173	True	True	R09892	1	1
False	C00013	True	False	R09892	1	1
False	C00448	False	True	R09893	1	1
False	C20174	True	True	R09893	1	1
False	C00013	True	False	R09893	1	1
False	C00448	False	True	R09894	1	1
False	C20179	True	True	R09894	1	1
False	C00013	True	False	R09894	1	1
False	C00448	False	True	R09895	1	1
False	C20180	True	True	R09895	1	1
False	C00013	True	False	R09895	1	1
False	C00448	False	True	R09896	1	1
False	C00001	False	False	R09896	1	1
False	C20181	True	True	R09896	1	1
False	C00013	True	False	R09896	1	1
False	C00448	False	True	R09897	1	1
False	C20182	True	True	R09897	1	1
False	C00013	True	False	R09897	1	1
False	C00448	False	True	R09898	1	1
False	C00001	False	False	R09898	1	1
False	C20184	True	True	R09898	1	1
False	C00013	True	False	R09898	1	1
False	C11902	False	True	R09899	1	1
False	C20185	True	True	R09899	1	1
False	C00013	True	False	R09899	1	1
False	C00448	False	True	R09900	1	1
False	C20175	True	True	R09900	1	1
False	C00013	True	False	R09900	1	1
False	C00448	False	True	R09901	1	1
False	C20177	True	True	R09901	1	1
False	C00013	True	False	R09901	1	1
False	C00448	False	True	R09902	1	1
False	C20178	True	True	R09902	1	1
False	C00013	True	False	R09902	1	1
False	C06089	False	True	R09903	1	1
False	C20145	True	True	R09903	1	1
False	C00013	True	False	R09903	1	1
False	C11907	False	True	R09904	1	1
False	C19960	True	True	R09904	1	1
False	C14831	False	True	R09905	1	1
False	C20186	True	True	R09905	1	1
False	C01054	False	True	R09906	1	1
False	C17966	True	True	R09906	1	1
False	C01054	False	True	R09907	1	1
False	C19918	True	True	R09907	1	1
False	C01054	False	True	R09908	1	1
False	C20187	True	True	R09908	1	1
False	C01054	False	True	R09909	1	1
False	C20188	True	True	R09909	1	1
False	C01054	False	True	R09910	1	1
False	C08626	True	True	R09910	1	1
False	C01054	False	True	R09911	1	1
False	C20189	True	True	R09911	1	1
False	C01054	False	True	R09912	1	1
False	C20191	True	True	R09912	1	1
False	C01054	False	True	R09913	1	1
False	C20192	True	True	R09913	1	1
False	C01054	False	True	R09914	1	1
False	C20193	True	True	R09914	1	1
False	C01054	False	True	R09915	1	1
False	C20194	True	True	R09915	1	1
False	C01054	False	True	R09916	1	1
False	C20195	True	True	R09916	1	1
False	C01054	False	True	R09917	1	1
False	C20200	True	True	R09917	1	1
False	C19934	False	True	R09918	1	1
False	C20201	True	True	R09918	1	1
False	C18224	False	True	R09921	1	1
False	C00007	False	False	R09921	3	3
False	C03024	False	False	R09921	3	3
False	C20208	True	True	R09921	1	1
False	C03161	True	False	R09921	3	3
False	C00001	True	False	R09921	4	4
False	C11389	False	True	R09922	1	1
False	C03024	False	False	R09922	1	1
False	C00007	False	False	R09922	1	1
False	C04433	True	True	R09922	1	1
False	C03161	True	False	R09922	1	1
False	C00001	True	False	R09922	1	1
False	C11388	False	True	R09923	1	1
False	C03024	False	False	R09923	1	1
False	C00007	False	False	R09923	1	1
False	C04433	True	True	R09923	1	1
False	C03161	True	False	R09923	1	1
False	C00001	True	False	R09923	1	1
False	C04433	False	True	R09924	1	1
False	C03024	False	False	R09924	1	1
False	C00007	False	False	R09924	1	1
False	C20221	True	True	R09924	1	1
False	C03161	True	False	R09924	1	1
False	C00001	True	False	R09924	2	2
False	C03985	False	True	R09925	1	1
False	C03024	False	False	R09925	2	2
False	C00007	False	False	R09925	2	2
False	C20221	True	True	R09925	1	1
False	C03161	True	False	R09925	2	2
False	C00001	True	False	R09925	3	3
False	C17621	False	True	R09926	1	1
False	C00006	False	True	R09926	1	1
False	C20222	True	True	R09926	1	1
